time_id,hour,day,month,year,day_of_week
671791,12,7.0,May,2016.0,Saturday  
671793,18,15.0,July,2016.0,Friday    
671794,22,15.0,July,2016.0,Friday    
671797,15,17.0,May,2016.0,Tuesday   
671801,12,1.0,April,2016.0,Friday    
671802,12,11.0,April,2016.0,Monday    
671803,17,12.0,May,2016.0,Thursday  
671805,14,26.0,May,2016.0,Thursday  
671806,21,11.0,August,2016.0,Thursday  
671808,4,14.0,September,2016.0,Wednesday 
671809,22,14.0,September,2016.0,Wednesday 
671811,16,6.0,April,2016.0,Wednesday 
671812,11,7.0,April,2016.0,Thursday  
671815,4,12.0,April,2016.0,Tuesday   
671819,23,12.0,April,2016.0,Tuesday   
671827,15,13.0,May,2016.0,Friday    
671830,21,13.0,May,2016.0,Friday    
671831,7,14.0,May,2016.0,Saturday  
671832,0,21.0,May,2016.0,Saturday  
671834,12,24.0,April,2016.0,Sunday    
671837,17,2.0,July,2016.0,Saturday  
671841,16,12.0,July,2016.0,Tuesday   
671842,2,17.0,July,2016.0,Sunday    
671843,15,17.0,July,2016.0,Sunday    
671844,16,17.0,July,2016.0,Sunday    
671846,3,20.0,July,2016.0,Wednesday 
671851,23,27.0,May,2016.0,Friday    
671852,8,9.0,June,2016.0,Thursday  
671857,3,15.0,September,2016.0,Thursday  
671858,14,1.0,January,2016.0,Friday    
671859,20,15.0,September,2016.0,Thursday  
671863,2,16.0,September,2016.0,Friday    
671865,8,9.0,January,2016.0,Saturday  
671867,9,16.0,January,2016.0,Saturday  
671869,14,18.0,January,2016.0,Monday    
671871,23,18.0,January,2016.0,Monday    
671873,20,20.0,July,2016.0,Wednesday 
671878,10,18.0,May,2016.0,Wednesday 
671884,11,1.0,August,2016.0,Monday    
671886,18,1.0,August,2016.0,Monday    
671887,2,2.0,August,2016.0,Tuesday   
671889,21,2.0,August,2016.0,Tuesday   
671891,10,27.0,July,2016.0,Wednesday 
671894,22,23.0,May,2016.0,Monday    
671895,15,7.0,August,2016.0,Sunday    
671897,15,14.0,August,2016.0,Sunday    
671898,20,14.0,August,2016.0,Sunday    
671899,13,15.0,August,2016.0,Monday    
671900,19,15.0,August,2016.0,Monday    
671901,16,15.0,August,2016.0,Monday    
671904,18,25.0,August,2016.0,Thursday  
671907,21,25.0,August,2016.0,Thursday  
671908,3,5.0,September,2016.0,Monday    
671913,14,6.0,September,2016.0,Tuesday   
671917,22,17.0,September,2016.0,Saturday  
671919,11,12.0,April,2016.0,Tuesday   
671920,3,19.0,August,2016.0,Friday    
671924,17,21.0,August,2016.0,Sunday    
671925,18,21.0,August,2016.0,Sunday    
671926,1,29.0,August,2016.0,Monday    
671927,0,29.0,August,2016.0,Monday    
671928,15,29.0,August,2016.0,Monday    
671930,1,26.0,July,2016.0,Tuesday   
671933,18,4.0,August,2016.0,Thursday  
671935,5,1.0,February,2016.0,Monday    
671937,16,1.0,February,2016.0,Monday    
671939,0,2.0,February,2016.0,Tuesday   
671942,11,29.0,January,2016.0,Friday    
671944,21,29.0,January,2016.0,Friday    
671948,0,23.0,March,2016.0,Wednesday 
671956,16,28.0,February,2016.0,Sunday    
671958,13,5.0,March,2016.0,Saturday  
671959,4,20.0,March,2016.0,Sunday    
671960,2,20.0,March,2016.0,Sunday    
671961,11,21.0,March,2016.0,Monday    
671962,10,21.0,March,2016.0,Monday    
671963,6,21.0,March,2016.0,Monday    
671965,15,2.0,February,2016.0,Tuesday   
671966,17,2.0,February,2016.0,Tuesday   
671967,16,2.0,February,2016.0,Tuesday   
671968,6,10.0,February,2016.0,Wednesday 
671976,5,3.0,March,2016.0,Thursday  
671978,0,28.0,March,2016.0,Monday    
671984,22,11.0,February,2016.0,Thursday  
671986,6,25.0,April,2016.0,Monday    
671989,13,23.0,March,2016.0,Wednesday 
671990,9,24.0,March,2016.0,Thursday  
671991,3,20.0,March,2016.0,Sunday    
671994,16,31.0,March,2016.0,Thursday  
671998,23,5.0,April,2016.0,Tuesday   
672000,1,23.0,January,2017.0,Monday    
672004,14,4.0,June,2016.0,Saturday  
672006,8,8.0,June,2016.0,Wednesday 
672010,16,18.0,March,2016.0,Friday    
672011,11,1.0,April,2016.0,Friday    
672013,0,26.0,May,2016.0,Thursday  
672014,6,28.0,June,2016.0,Tuesday   
672018,18,15.0,November,2016.0,Tuesday   
672020,21,22.0,January,2017.0,Sunday    
672021,21,15.0,February,2017.0,Wednesday 
672022,22,22.0,February,2017.0,Wednesday 
672023,9,14.0,February,2017.0,Tuesday   
672026,22,14.0,November,2016.0,Monday    
672028,20,7.0,February,2016.0,Sunday    
672030,19,13.0,February,2016.0,Saturday  
672037,0,21.0,February,2016.0,Sunday    
672038,23,1.0,September,2016.0,Thursday  
672039,0,20.0,July,2016.0,Wednesday 
672040,8,1.0,September,2016.0,Thursday  
672041,15,28.0,October,2016.0,Friday    
672042,10,13.0,November,2016.0,Sunday    
672044,9,2.0,September,2016.0,Friday    
672048,17,9.0,September,2016.0,Friday    
672049,20,9.0,September,2016.0,Friday    
672050,2,12.0,September,2016.0,Monday    
672053,20,12.0,September,2016.0,Monday    
672054,3,12.0,September,2016.0,Monday    
672059,7,28.0,September,2016.0,Wednesday 
672063,8,12.0,October,2016.0,Wednesday 
672064,16,12.0,October,2016.0,Wednesday 
672065,23,4.0,March,2017.0,Saturday  
672069,18,19.0,March,2017.0,Sunday    
672070,18,28.0,October,2016.0,Friday    
672073,23,28.0,October,2016.0,Friday    
672074,23,29.0,October,2016.0,Saturday  
672075,14,29.0,October,2016.0,Saturday  
672076,22,11.0,November,2016.0,Friday    
672080,4,13.0,November,2016.0,Sunday    
672083,3,18.0,November,2016.0,Friday    
672084,10,18.0,November,2016.0,Friday    
672085,5,29.0,November,2016.0,Tuesday   
672087,21,14.0,June,2016.0,Tuesday   
672090,12,22.0,June,2016.0,Wednesday 
672093,16,22.0,June,2016.0,Wednesday 
672094,10,23.0,June,2016.0,Thursday  
672096,13,22.0,June,2016.0,Wednesday 
672100,16,23.0,June,2016.0,Thursday  
672108,23,2.0,December,2016.0,Friday    
672109,15,2.0,December,2016.0,Friday    
672110,18,20.0,April,2017.0,Thursday  
672111,8,11.0,May,2016.0,Wednesday 
672112,20,25.0,August,2016.0,Thursday  
672113,4,19.0,August,2016.0,Friday    
672115,1,3.0,December,2016.0,Saturday  
672116,8,27.0,August,2016.0,Saturday  
672120,7,19.0,August,2016.0,Friday    
672123,19,2.0,December,2016.0,Friday    
672126,9,23.0,July,2016.0,Saturday  
672127,8,5.0,December,2016.0,Monday    
672132,1,30.0,December,2016.0,Friday    
672134,22,2.0,January,2017.0,Monday    
672135,12,2.0,January,2017.0,Monday    
672136,14,5.0,December,2016.0,Monday    
672137,22,11.0,January,2017.0,Wednesday 
672140,17,3.0,September,2016.0,Saturday  
672141,11,3.0,February,2016.0,Wednesday 
672146,8,16.0,April,2017.0,Sunday    
672148,22,3.0,February,2016.0,Wednesday 
672149,5,4.0,February,2016.0,Thursday  
672151,10,7.0,February,2016.0,Sunday    
672157,8,23.0,January,2017.0,Monday    
672159,14,16.0,September,2016.0,Friday    
672160,17,16.0,September,2016.0,Friday    
672161,17,17.0,September,2016.0,Saturday  
672162,17,25.0,January,2017.0,Wednesday 
672164,22,6.0,February,2017.0,Monday    
672165,16,16.0,February,2017.0,Thursday  
672168,10,16.0,February,2017.0,Thursday  
672171,10,23.0,February,2017.0,Thursday  
672172,4,1.0,March,2017.0,Wednesday 
672173,1,1.0,March,2017.0,Wednesday 
672174,16,1.0,March,2017.0,Wednesday 
672175,15,1.0,March,2017.0,Wednesday 
672176,17,1.0,March,2017.0,Wednesday 
672177,3,7.0,March,2017.0,Tuesday   
672178,13,7.0,March,2017.0,Tuesday   
672179,17,7.0,March,2017.0,Tuesday   
672180,12,10.0,January,2017.0,Tuesday   
672182,0,20.0,May,2016.0,Friday    
672183,17,27.0,October,2016.0,Thursday  
672184,1,27.0,October,2016.0,Thursday  
672185,6,26.0,October,2016.0,Wednesday 
672189,8,30.0,November,2016.0,Wednesday 
672190,1,19.0,November,2016.0,Saturday  
672193,12,26.0,February,2016.0,Friday    
672196,18,19.0,March,2016.0,Saturday  
672197,2,26.0,March,2016.0,Saturday  
672200,15,17.0,June,2016.0,Friday    
672204,13,9.0,September,2016.0,Friday    
672209,23,19.0,September,2016.0,Monday    
672211,9,29.0,September,2016.0,Thursday  
672212,3,18.0,October,2016.0,Tuesday   
672213,1,18.0,October,2016.0,Tuesday   
672214,14,18.0,October,2016.0,Tuesday   
672217,6,4.0,February,2017.0,Saturday  
672219,13,29.0,October,2016.0,Saturday  
672224,10,11.0,November,2016.0,Friday    
672225,11,13.0,November,2016.0,Sunday    
672226,11,3.0,December,2016.0,Saturday  
672230,15,24.0,April,2017.0,Monday    
672231,4,27.0,August,2016.0,Saturday  
672232,5,18.0,May,2016.0,Wednesday 
672233,16,5.0,December,2016.0,Monday    
672234,17,24.0,April,2017.0,Monday    
672236,7,27.0,August,2016.0,Saturday  
672239,13,18.0,May,2016.0,Wednesday 
672242,7,24.0,April,2017.0,Monday    
672245,7,21.0,December,2016.0,Wednesday 
672247,21,18.0,May,2016.0,Wednesday 
672251,0,5.0,September,2016.0,Monday    
672255,16,23.0,January,2017.0,Monday    
672256,19,23.0,January,2017.0,Monday    
672257,20,23.0,January,2017.0,Monday    
672258,13,24.0,January,2017.0,Tuesday   
672263,10,6.0,February,2017.0,Monday    
672265,13,16.0,February,2017.0,Thursday  
672267,21,23.0,February,2017.0,Thursday  
672268,10,1.0,March,2017.0,Wednesday 
672269,21,1.0,March,2017.0,Wednesday 
672271,19,8.0,March,2017.0,Wednesday 
672273,8,17.0,March,2017.0,Friday    
672274,17,17.0,March,2017.0,Friday    
672275,3,1.0,April,2017.0,Saturday  
672276,9,1.0,April,2017.0,Saturday  
672278,16,17.0,April,2017.0,Monday    
672280,22,17.0,April,2017.0,Monday    
672282,17,1.0,November,2016.0,Tuesday   
672283,7,1.0,November,2016.0,Tuesday   
672284,17,31.0,October,2016.0,Monday    
672286,13,16.0,November,2016.0,Wednesday 
672287,8,16.0,November,2016.0,Wednesday 
672288,14,26.0,November,2016.0,Saturday  
672289,23,26.0,November,2016.0,Saturday  
672290,17,1.0,December,2016.0,Thursday  
672292,2,1.0,December,2016.0,Thursday  
672296,12,9.0,December,2016.0,Friday    
672299,23,24.0,November,2016.0,Thursday  
672300,0,17.0,December,2016.0,Saturday  
672301,14,17.0,December,2016.0,Saturday  
672302,21,17.0,December,2016.0,Saturday  
672304,4,18.0,December,2016.0,Sunday    
672306,12,7.0,January,2017.0,Saturday  
672308,15,15.0,September,2016.0,Thursday  
672311,2,15.0,September,2016.0,Thursday  
672312,12,16.0,September,2016.0,Friday    
672314,14,8.0,October,2016.0,Saturday  
672316,16,9.0,October,2016.0,Sunday    
672318,19,9.0,October,2016.0,Sunday    
672319,7,25.0,October,2016.0,Tuesday   
672320,12,25.0,October,2016.0,Tuesday   
672323,20,31.0,October,2016.0,Monday    
672324,1,1.0,November,2016.0,Tuesday   
672327,10,16.0,November,2016.0,Wednesday 
672328,22,16.0,November,2016.0,Wednesday 
672330,17,24.0,November,2016.0,Thursday  
672331,0,1.0,November,2016.0,Tuesday   
672333,10,26.0,November,2016.0,Saturday  
672334,14,8.0,March,2017.0,Wednesday 
672337,18,1.0,April,2017.0,Saturday  
672338,3,26.0,November,2016.0,Saturday  
672339,16,1.0,April,2017.0,Saturday  
672344,19,18.0,April,2017.0,Tuesday   
672346,0,25.0,April,2017.0,Tuesday   
672347,14,5.0,August,2016.0,Friday    
672349,8,30.0,December,2016.0,Friday    
672352,19,25.0,April,2017.0,Tuesday   
672354,4,17.0,July,2016.0,Sunday    
672355,15,30.0,December,2016.0,Friday    
672357,22,1.0,September,2016.0,Thursday  
672360,12,14.0,August,2016.0,Sunday    
672363,21,29.0,August,2016.0,Monday    
672365,6,2.0,September,2016.0,Friday    
672370,18,30.0,December,2016.0,Friday    
672374,12,8.0,December,2016.0,Thursday  
672376,23,25.0,May,2016.0,Wednesday 
672377,3,2.0,January,2017.0,Monday    
672381,20,8.0,December,2016.0,Thursday  
672382,4,17.0,May,2017.0,Wednesday 
672384,1,5.0,November,2016.0,Saturday  
672385,22,15.0,August,2016.0,Monday    
672386,7,15.0,August,2016.0,Monday    
672387,9,5.0,August,2016.0,Friday    
672389,1,25.0,August,2016.0,Thursday  
672392,6,5.0,September,2016.0,Monday    
672394,3,6.0,September,2016.0,Tuesday   
672396,10,6.0,September,2016.0,Tuesday   
672404,1,21.0,May,2016.0,Saturday  
672412,20,30.0,May,2016.0,Monday    
672413,9,4.0,June,2016.0,Saturday  
672415,0,6.0,June,2016.0,Monday    
672418,22,14.0,June,2016.0,Tuesday   
672420,6,22.0,June,2016.0,Wednesday 
672421,10,22.0,June,2016.0,Wednesday 
672422,21,22.0,June,2016.0,Wednesday 
672428,13,16.0,July,2016.0,Saturday  
672429,2,16.0,November,2016.0,Wednesday 
672430,1,16.0,November,2016.0,Wednesday 
672437,22,26.0,November,2016.0,Saturday  
672439,13,9.0,December,2016.0,Friday    
672441,16,9.0,December,2016.0,Friday    
672445,1,14.0,December,2016.0,Wednesday 
672446,21,14.0,December,2016.0,Wednesday 
672450,12,15.0,August,2016.0,Monday    
672451,16,7.0,January,2017.0,Saturday  
672456,18,24.0,January,2017.0,Tuesday   
672457,21,24.0,January,2017.0,Tuesday   
672461,20,6.0,February,2017.0,Monday    
672469,1,23.0,February,2017.0,Thursday  
672470,13,23.0,February,2017.0,Thursday  
672471,17,29.0,November,2016.0,Tuesday   
672472,16,29.0,November,2016.0,Tuesday   
672473,23,22.0,June,2016.0,Wednesday 
672474,2,24.0,November,2016.0,Thursday  
672476,16,15.0,May,2017.0,Monday    
672478,6,11.0,November,2016.0,Friday    
672480,11,22.0,June,2016.0,Wednesday 
672482,7,3.0,January,2016.0,Sunday    
672484,21,11.0,November,2016.0,Friday    
672485,11,27.0,July,2016.0,Wednesday 
672486,14,23.0,June,2016.0,Thursday  
672489,9,23.0,May,2017.0,Tuesday   
672490,11,20.0,November,2016.0,Sunday    
672492,22,23.0,June,2016.0,Thursday  
672495,15,23.0,May,2017.0,Tuesday   
672497,7,2.0,August,2016.0,Tuesday   
672498,0,24.0,June,2016.0,Friday    
672502,16,3.0,February,2016.0,Wednesday 
672505,18,4.0,February,2016.0,Thursday  
672507,11,6.0,February,2016.0,Saturday  
672508,0,13.0,February,2016.0,Saturday  
672509,2,13.0,February,2016.0,Saturday  
672522,5,14.0,May,2016.0,Saturday  
672525,14,29.0,May,2016.0,Sunday    
672526,15,29.0,May,2016.0,Sunday    
672530,16,30.0,May,2016.0,Monday    
672531,2,4.0,June,2016.0,Saturday  
672537,7,3.0,September,2016.0,Saturday  
672539,12,3.0,September,2016.0,Saturday  
672542,13,3.0,September,2016.0,Saturday  
672543,1,9.0,September,2016.0,Friday    
672544,11,9.0,September,2016.0,Friday    
672545,14,9.0,September,2016.0,Friday    
672547,5,12.0,September,2016.0,Monday    
672550,10,28.0,March,2016.0,Monday    
672552,5,19.0,April,2016.0,Tuesday   
672571,19,29.0,May,2016.0,Sunday    
672572,0,30.0,May,2016.0,Monday    
672573,1,30.0,May,2016.0,Monday    
672577,16,6.0,June,2016.0,Monday    
672583,17,2.0,May,2016.0,Monday    
672584,10,2.0,May,2016.0,Monday    
672587,0,20.0,November,2016.0,Sunday    
672590,11,24.0,June,2016.0,Friday    
672591,11,23.0,May,2017.0,Tuesday   
672595,0,19.0,September,2010.0,Sunday    
672596,9,2.0,August,2016.0,Tuesday   
672597,7,9.0,December,2016.0,Friday    
672606,3,6.0,July,2016.0,Wednesday 
672610,12,2.0,March,2016.0,Wednesday 
672611,13,7.0,January,2016.0,Thursday  
672616,21,3.0,June,2016.0,Friday    
672618,23,4.0,September,2016.0,Sunday    
672620,0,4.0,September,2016.0,Sunday    
672621,11,30.0,October,2016.0,Sunday    
672623,3,1.0,March,2017.0,Wednesday 
672626,22,1.0,March,2017.0,Wednesday 
672628,2,8.0,March,2017.0,Wednesday 
672630,13,8.0,March,2017.0,Wednesday 
672633,8,15.0,September,2016.0,Thursday  
672634,0,17.0,September,2016.0,Saturday  
672635,10,16.0,September,2016.0,Friday    
672636,5,17.0,September,2016.0,Saturday  
672643,14,21.0,February,2016.0,Sunday    
672644,14,23.0,February,2016.0,Tuesday   
672645,17,4.0,March,2016.0,Friday    
672648,14,6.0,March,2016.0,Sunday    
672650,21,4.0,April,2016.0,Monday    
672653,0,8.0,October,2016.0,Saturday  
672654,1,8.0,October,2016.0,Saturday  
672655,22,8.0,October,2016.0,Saturday  
672657,10,9.0,October,2016.0,Sunday    
672659,0,25.0,October,2016.0,Tuesday   
672660,16,25.0,October,2016.0,Tuesday   
672661,8,31.0,October,2016.0,Monday    
672662,16,31.0,October,2016.0,Monday    
672665,11,21.0,July,2016.0,Thursday  
672669,4,23.0,July,2016.0,Saturday  
672670,6,23.0,July,2016.0,Saturday  
672676,7,14.0,August,2016.0,Sunday    
672678,10,5.0,August,2016.0,Friday    
672683,9,12.0,August,2016.0,Friday    
672689,2,16.0,July,2016.0,Saturday  
672690,7,6.0,September,2016.0,Tuesday   
672691,3,5.0,August,2016.0,Friday    
672692,10,14.0,June,2016.0,Tuesday   
672697,18,16.0,July,2016.0,Saturday  
672703,9,15.0,September,2016.0,Thursday  
672706,8,15.0,August,2016.0,Monday    
672712,10,17.0,September,2016.0,Saturday  
672724,4,7.0,January,2017.0,Saturday  
672725,1,9.0,January,2017.0,Monday    
672726,0,9.0,January,2017.0,Monday    
672727,17,9.0,January,2017.0,Monday    
672730,20,24.0,January,2017.0,Tuesday   
672731,21,23.0,January,2017.0,Monday    
672732,9,24.0,January,2017.0,Tuesday   
672733,7,24.0,January,2017.0,Tuesday   
672734,23,8.0,March,2016.0,Tuesday   
672735,12,8.0,March,2016.0,Tuesday   
672736,23,18.0,March,2016.0,Friday    
672737,12,11.0,March,2016.0,Friday    
672738,13,1.0,April,2016.0,Friday    
672739,0,12.0,May,2016.0,Thursday  
672740,20,28.0,June,2016.0,Tuesday   
672744,8,26.0,August,2016.0,Friday    
672745,9,26.0,May,2016.0,Thursday  
672746,20,4.0,October,2016.0,Tuesday   
672747,4,5.0,March,2017.0,Sunday    
672749,23,12.0,January,2017.0,Thursday  
672750,2,4.0,January,2016.0,Monday    
672758,18,22.0,January,2016.0,Friday    
672759,10,10.0,January,2016.0,Sunday    
672760,22,1.0,May,2016.0,Sunday    
672763,15,25.0,March,2016.0,Friday    
672764,16,26.0,August,2016.0,Friday    
672765,20,12.0,January,2017.0,Thursday  
672766,9,29.0,November,2016.0,Tuesday   
672768,20,29.0,November,2016.0,Tuesday   
672770,1,2.0,December,2016.0,Friday    
672771,14,2.0,December,2016.0,Friday    
672775,14,14.0,June,2016.0,Tuesday   
672778,19,24.0,November,2016.0,Thursday  
672782,2,22.0,June,2016.0,Wednesday 
672786,22,24.0,November,2016.0,Thursday  
672790,9,16.0,September,2016.0,Friday    
672791,14,22.0,June,2016.0,Wednesday 
672794,13,26.0,November,2016.0,Saturday  
672795,22,7.0,August,2016.0,Sunday    
672796,13,13.0,June,2016.0,Monday    
672797,16,15.0,July,2016.0,Friday    
672801,12,17.0,July,2016.0,Sunday    
672802,12,19.0,July,2016.0,Tuesday   
672805,14,26.0,July,2016.0,Tuesday   
672806,10,26.0,July,2016.0,Tuesday   
672810,23,27.0,July,2016.0,Wednesday 
672811,6,9.0,March,2015.0,Monday    
672813,12,1.0,August,2016.0,Monday    
672816,0,4.0,August,2016.0,Thursday  
672818,4,4.0,August,2016.0,Thursday  
672819,7,4.0,August,2016.0,Thursday  
672820,6,4.0,August,2016.0,Thursday  
672822,16,10.0,August,2016.0,Wednesday 
672824,1,19.0,August,2016.0,Friday    
672828,23,10.0,August,2016.0,Wednesday 
672834,21,19.0,August,2016.0,Friday    
672835,5,27.0,August,2016.0,Saturday  
672842,2,1.0,September,2016.0,Thursday  
672843,21,26.0,November,2016.0,Saturday  
672847,15,9.0,December,2016.0,Friday    
672852,0,1.0,December,2016.0,Thursday  
672853,0,18.0,December,2016.0,Sunday    
672855,5,18.0,December,2016.0,Sunday    
672856,9,18.0,December,2016.0,Sunday    
672859,22,7.0,January,2017.0,Saturday  
672862,13,17.0,September,2016.0,Saturday  
672873,13,23.0,July,2016.0,Saturday  
672874,15,5.0,July,2016.0,Tuesday   
672876,20,5.0,July,2016.0,Tuesday   
672877,13,5.0,August,2016.0,Friday    
672878,13,26.0,September,2016.0,Monday    
672883,19,14.0,August,2016.0,Sunday    
672884,23,14.0,August,2016.0,Sunday    
672888,2,19.0,August,2016.0,Friday    
672889,18,19.0,August,2016.0,Friday    
672894,13,1.0,September,2016.0,Thursday  
672895,20,1.0,September,2016.0,Thursday  
672896,18,1.0,September,2016.0,Thursday  
672897,17,2.0,September,2016.0,Friday    
672899,21,2.0,September,2016.0,Friday    
672901,9,1.0,September,2016.0,Thursday  
672907,15,15.0,August,2016.0,Monday    
672908,18,15.0,August,2016.0,Monday    
672914,3,17.0,September,2016.0,Saturday  
672918,18,8.0,October,2016.0,Saturday  
672920,19,8.0,October,2016.0,Saturday  
672924,14,25.0,October,2016.0,Tuesday   
672930,18,16.0,November,2016.0,Wednesday 
672933,3,4.0,August,2016.0,Thursday  
672934,11,4.0,August,2016.0,Thursday  
672936,4,10.0,August,2016.0,Wednesday 
672937,10,10.0,August,2016.0,Wednesday 
672942,20,26.0,September,2016.0,Monday    
672943,15,27.0,September,2016.0,Tuesday   
672944,10,1.0,October,2016.0,Saturday  
672945,14,5.0,October,2016.0,Wednesday 
672946,6,5.0,October,2016.0,Wednesday 
672947,8,2.0,September,2016.0,Friday    
672948,1,12.0,October,2016.0,Wednesday 
672949,18,12.0,October,2016.0,Wednesday 
672958,20,29.0,October,2016.0,Saturday  
672960,9,5.0,November,2016.0,Saturday  
672962,16,5.0,November,2016.0,Saturday  
672963,11,11.0,November,2016.0,Friday    
672966,4,31.0,October,2016.0,Monday    
672967,14,31.0,October,2016.0,Monday    
672975,21,1.0,November,2016.0,Tuesday   
672976,15,16.0,November,2016.0,Wednesday 
672977,6,8.0,June,2016.0,Wednesday 
672978,20,8.0,June,2016.0,Wednesday 
672985,20,22.0,June,2016.0,Wednesday 
672986,12,17.0,September,2016.0,Saturday  
672989,11,10.0,June,2016.0,Friday    
672992,19,10.0,June,2016.0,Friday    
672993,23,10.0,June,2016.0,Friday    
672997,9,29.0,June,2016.0,Wednesday 
672999,11,1.0,July,2016.0,Friday    
673001,19,24.0,April,2017.0,Monday    
673002,2,20.0,May,2017.0,Saturday  
673003,4,15.0,January,2016.0,Friday    
673005,6,15.0,January,2016.0,Friday    
673009,3,4.0,March,2017.0,Saturday  
673010,18,29.0,January,2017.0,Sunday    
673015,18,24.0,April,2017.0,Monday    
673020,8,4.0,February,2017.0,Saturday  
673022,12,3.0,February,2017.0,Friday    
673024,11,19.0,March,2017.0,Sunday    
673025,9,27.0,March,2017.0,Monday    
673026,16,27.0,March,2017.0,Monday    
673028,3,29.0,March,2017.0,Wednesday 
673029,18,29.0,March,2017.0,Wednesday 
673032,11,12.0,July,2017.0,Wednesday 
673033,2,18.0,October,2016.0,Tuesday   
673034,4,18.0,October,2016.0,Tuesday   
673040,12,11.0,November,2016.0,Friday    
673042,13,23.0,February,2016.0,Tuesday   
673043,8,4.0,March,2016.0,Friday    
673045,22,4.0,March,2016.0,Friday    
673047,22,1.0,February,2017.0,Wednesday 
673048,10,18.0,May,2017.0,Thursday  
673049,23,1.0,July,2017.0,Saturday  
673050,10,8.0,April,2017.0,Saturday  
673052,19,8.0,August,2017.0,Tuesday   
673053,11,6.0,March,2016.0,Sunday    
673054,19,6.0,March,2016.0,Sunday    
673056,16,6.0,March,2016.0,Sunday    
673057,3,14.0,April,2016.0,Thursday  
673058,4,14.0,April,2016.0,Thursday  
673059,10,14.0,April,2016.0,Thursday  
673060,16,14.0,April,2016.0,Thursday  
673062,17,8.0,July,2017.0,Saturday  
673063,15,25.0,August,2017.0,Friday    
673065,18,11.0,November,2016.0,Friday    
673066,20,11.0,November,2016.0,Friday    
673070,0,18.0,November,2016.0,Friday    
673075,8,5.0,October,2016.0,Wednesday 
673077,19,3.0,December,2016.0,Saturday  
673079,12,21.0,December,2016.0,Wednesday 
673080,0,30.0,December,2016.0,Friday    
673083,9,30.0,December,2016.0,Friday    
673086,6,2.0,January,2017.0,Monday    
673087,20,2.0,January,2017.0,Monday    
673088,8,11.0,January,2017.0,Wednesday 
673089,12,17.0,December,2016.0,Saturday  
673090,11,17.0,December,2016.0,Saturday  
673092,15,7.0,January,2017.0,Saturday  
673100,20,17.0,December,2016.0,Saturday  
673102,2,8.0,June,2017.0,Thursday  
673105,16,10.0,June,2017.0,Saturday  
673107,13,10.0,June,2017.0,Saturday  
673109,15,24.0,June,2017.0,Saturday  
673111,16,2.0,July,2017.0,Sunday    
673112,19,9.0,July,2017.0,Sunday    
673122,21,15.0,January,2016.0,Friday    
673123,12,25.0,May,2017.0,Thursday  
673129,15,24.0,May,2017.0,Wednesday 
673131,6,23.0,May,2017.0,Tuesday   
673134,1,6.0,February,2016.0,Saturday  
673137,4,24.0,May,2017.0,Wednesday 
673139,2,24.0,January,2017.0,Tuesday   
673141,8,24.0,January,2017.0,Tuesday   
673143,15,24.0,January,2017.0,Tuesday   
673144,13,25.0,January,2017.0,Wednesday 
673145,18,25.0,January,2017.0,Wednesday 
673146,23,25.0,January,2017.0,Wednesday 
673147,19,6.0,February,2017.0,Monday    
673151,11,1.0,March,2017.0,Wednesday 
673152,22,7.0,March,2017.0,Tuesday   
673153,4,8.0,March,2017.0,Wednesday 
673155,10,17.0,March,2017.0,Friday    
673158,0,5.0,October,2016.0,Wednesday 
673161,8,8.0,March,2017.0,Wednesday 
673163,20,2.0,December,2016.0,Friday    
673164,5,5.0,October,2016.0,Wednesday 
673165,15,5.0,October,2016.0,Wednesday 
673167,12,5.0,October,2016.0,Wednesday 
673168,16,5.0,October,2016.0,Wednesday 
673169,10,12.0,October,2016.0,Wednesday 
673171,11,12.0,October,2016.0,Wednesday 
673172,20,12.0,October,2016.0,Wednesday 
673174,17,29.0,September,2016.0,Thursday  
673176,0,18.0,October,2016.0,Tuesday   
673177,13,2.0,February,2016.0,Tuesday   
673180,10,20.0,April,2017.0,Thursday  
673183,23,3.0,December,2016.0,Saturday  
673184,18,23.0,March,2017.0,Thursday  
673185,14,1.0,April,2017.0,Saturday  
673186,13,17.0,April,2017.0,Monday    
673187,21,17.0,April,2017.0,Monday    
673194,2,23.0,April,2017.0,Sunday    
673195,8,23.0,April,2017.0,Sunday    
673196,6,23.0,April,2017.0,Sunday    
673197,20,23.0,April,2017.0,Sunday    
673199,0,24.0,April,2017.0,Monday    
673201,12,24.0,April,2017.0,Monday    
673203,3,10.0,May,2017.0,Wednesday 
673205,22,10.0,May,2017.0,Wednesday 
673206,19,10.0,May,2017.0,Wednesday 
673208,16,3.0,December,2016.0,Saturday  
673211,2,30.0,December,2016.0,Friday    
673218,0,21.0,January,2017.0,Saturday  
673219,3,21.0,January,2017.0,Saturday  
673226,14,29.0,January,2017.0,Sunday    
673227,10,3.0,February,2017.0,Friday    
673229,14,4.0,February,2017.0,Saturday  
673230,17,3.0,February,2017.0,Friday    
673232,11,15.0,May,2017.0,Monday    
673233,16,16.0,November,2016.0,Wednesday 
673234,22,17.0,May,2017.0,Wednesday 
673235,3,23.0,May,2017.0,Tuesday   
673242,21,24.0,May,2017.0,Wednesday 
673246,13,14.0,February,2016.0,Sunday    
673249,23,5.0,March,2016.0,Saturday  
673250,3,25.0,May,2017.0,Thursday  
673251,7,6.0,February,2016.0,Saturday  
673252,13,17.0,March,2017.0,Friday    
