X,Y,Index_,ACCNUM,YEAR,DATE,TIME,HOUR,STREET1,STREET2,OFFSET,ROAD_CLASS,District,WardNum,Division,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Hood_ID,Neighbourhood,ObjectId
-8825964.71434979,5422451.26561334,3401620,897916,2006,2006/04/18 04:00:00+00,1930,19,WARDEN AVE,COMSTOCK RD,,Major Arterial,Scarborough,20,41,43.721545,-79.28499,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Angle,Passenger,5 to 9,Minor,,,Other,,,,,,,,,,,,Yes,,,Yes,,Yes,,Yes,Yes,,,120,Clairlea-Birchmount (120),11
-8825964.71434979,5422451.26561334,3401621,897916,2006,2006/04/18 04:00:00+00,1930,19,WARDEN AVE,COMSTOCK RD,,Major Arterial,Scarborough,20,41,43.721545,-79.28499,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Angle,Passenger,30 to 34,Fatal,,,Other,,,,,,,,,,,,Yes,,,Yes,,Yes,,Yes,Yes,,,120,Clairlea-Birchmount (120),12
-8825964.71434979,5422451.26561334,3401622,897916,2006,2006/04/18 04:00:00+00,1930,19,WARDEN AVE,COMSTOCK RD,,Major Arterial,Scarborough,20,41,43.721545,-79.28499,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Angle,Driver,35 to 39,Major,,North,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Unknown,,,,,,,,,Yes,,,Yes,,Yes,,Yes,Yes,,,120,Clairlea-Birchmount (120),13
-8825964.71434979,5422451.26561334,3401623,897916,2006,2006/04/18 04:00:00+00,1930,19,WARDEN AVE,COMSTOCK RD,,Major Arterial,Scarborough,20,41,43.721545,-79.28499,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Angle,Driver,50 to 54,None,,South,"Automobile, Station Wagon",Stopped,Driving Properly,Normal,,,,,,,,,Yes,,,Yes,,Yes,,Yes,Yes,,,120,Clairlea-Birchmount (120),14
-8825964.71434979,5422451.26561334,3401624,897916,2006,2006/04/18 04:00:00+00,1930,19,WARDEN AVE,COMSTOCK RD,,Major Arterial,Scarborough,20,41,43.721545,-79.28499,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Angle,Vehicle Owner,unknown,,,,Other,,,,,,,,,,,,Yes,,,Yes,,Yes,,Yes,Yes,,,120,Clairlea-Birchmount (120),15
-8825964.71434979,5422451.26561334,3401625,897916,2006,2006/04/18 04:00:00+00,1930,19,WARDEN AVE,COMSTOCK RD,,Major Arterial,Scarborough,20,41,43.721545,-79.28499,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Angle,Driver,50 to 54,None,,West,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal,,,,,,,,,Yes,,,Yes,,Yes,,Yes,Yes,,,120,Clairlea-Birchmount (120),16
-8838699.66409654,5412413.88830144,3425971,907009,2006,2006/06/06 04:00:00+00,1515,15,SPADINA AVE,CECIL ST,,Major Arterial,Toronto and East York,11,52,43.656345,-79.39939,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,,Other,,,,,,,,,,Yes,,,,,Yes,,,,,,,,78,Kensington-Chinatown (78),17
-8838699.66409654,5412413.88830144,3425972,907009,2006,2006/06/06 04:00:00+00,1515,15,SPADINA AVE,CECIL ST,,Major Arterial,Toronto and East York,11,52,43.656345,-79.39939,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,None,,South,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal,,,,,,,Yes,,,,,Yes,,,,,,,,78,Kensington-Chinatown (78),18
-8838699.66409654,5412413.88830144,3425973,907009,2006,2006/06/06 04:00:00+00,1515,15,SPADINA AVE,CECIL ST,,Major Arterial,Toronto and East York,11,52,43.656345,-79.39939,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,,East,Other,,,,Pedestrian involved in a collision with transit vehicle anywhere along roadway,"Crossing, no Traffic Control",Unknown,,,,Yes,,,,,Yes,,,,,,,,78,Kensington-Chinatown (78),19
-8841994.60970453,5414521.75616081,3478314,926382,2006,2006/06/10 04:00:00+00,1646,16,OSSINGTON AVE,DUPONT ST,,Major Arterial,Toronto and East York,,14,43.670043,-79.428989,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Vehicle Owner,unknown,,,,,,,,,,,,,,,Yes,,,,Yes,,,,,,,,93,Dovercourt-Wallace Emerson-Junction (93),20
-8841994.60970453,5414521.75616081,3478315,926382,2006,2006/06/10 04:00:00+00,1646,16,OSSINGTON AVE,DUPONT ST,,Major Arterial,Toronto and East York,,14,43.670043,-79.428989,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,60 to 64,None,,South,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal,,,,,,,,Yes,,,,Yes,,,,,,,,93,Dovercourt-Wallace Emerson-Junction (93),21
-8841994.60970453,5414521.75616081,3478316,926382,2006,2006/06/10 04:00:00+00,1646,16,OSSINGTON AVE,DUPONT ST,,Major Arterial,Toronto and East York,,14,43.670043,-79.428989,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,35 to 39,Major,,East,Bicycle,Going Ahead,,,,,,"Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.",Disobeyed Traffic Control,Normal,,Yes,,,,Yes,,,,,,,,93,Dovercourt-Wallace Emerson-Junction (93),22
-8850232.36334272,5403939.87455221,3603195,909261,2006,2006/06/19 04:00:00+00,1208,12,LAKE SHORE BLVD W,FIFTH ST,,Major Arterial,Etobicoke York,3,22,43.601245,-79.50299,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,85 to 89,Fatal,,Unknown,Other,,,,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Crossing without right of way,Normal,,,,Yes,,,,,Yes,,,,,,,,18,New Toronto (18),23
-8850232.36334272,5403939.87455221,3603196,909261,2006,2006/06/19 04:00:00+00,1208,12,LAKE SHORE BLVD W,FIFTH ST,,Major Arterial,Etobicoke York,3,22,43.601245,-79.50299,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Vehicle Owner,unknown,,,,Other,,,,,,,,,,Yes,,,,,Yes,,,,,,,,18,New Toronto (18),24
-8850232.36334272,5403939.87455221,3603197,909261,2006,2006/06/19 04:00:00+00,1208,12,LAKE SHORE BLVD W,FIFTH ST,,Major Arterial,Etobicoke York,3,22,43.601245,-79.50299,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,40 to 44,None,,West,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal,,,,,,,Yes,,,,,Yes,,,,,,,,18,New Toronto (18),25
-8836640.25351686,5411213.82798386,3448305,915319,2006,2006/06/28 04:00:00+00,1357,13,KING ST W,YORK ST,,Major Arterial,Toronto and East York,10,52,43.648545,-79.38089,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,35 to 39,Major,,South,Other,,,,Pedestrian involved in a collision with transit vehicle anywhere along roadway,"Crossing, no Traffic Control",Unknown,,,,Yes,,,,,Yes,,,,,,,,76,Bay Street Corridor (76),26
-8836640.25351686,5411213.82798386,3448306,915319,2006,2006/06/28 04:00:00+00,1357,13,KING ST W,YORK ST,,Major Arterial,Toronto and East York,10,52,43.648545,-79.38089,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,,Other,,,,,,,,,,Yes,,,,,Yes,,,,,,,,76,Bay Street Corridor (76),27
-8836640.25351686,5411213.82798386,3448307,915319,2006,2006/06/28 04:00:00+00,1357,13,KING ST W,YORK ST,,Major Arterial,Toronto and East York,10,52,43.648545,-79.38089,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,None,,West,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal,,,,,,,Yes,,,,,Yes,,,,,,,,76,Bay Street Corridor (76),28
-8838087.40689717,5417231.08353009,3451666,916566,2006,2006/07/07 04:00:00+00,1414,14,YONGE ST,PLEASANT AVE,,Major Arterial,Toronto and East York,12,53,43.687645,-79.39389,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,,Other,,,,,,,,,,Yes,,,,,Yes,,,,,,,,98,Rosedale-Moore Park (98),29
-8838087.40689717,5417231.08353009,3451667,916566,2006,2006/07/07 04:00:00+00,1414,14,YONGE ST,PLEASANT AVE,,Major Arterial,Toronto and East York,12,53,43.687645,-79.39389,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,None,,North,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal,,,,,,,Yes,,,,,Yes,,,,,,,,98,Rosedale-Moore Park (98),30
-8838087.40689717,5417231.08353009,3451668,916566,2006,2006/07/07 04:00:00+00,1414,14,YONGE ST,PLEASANT AVE,,Major Arterial,Toronto and East York,12,53,43.687645,-79.39389,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,75 to 79,Major,,East,Other,,,,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Running onto Roadway,Other,,,,Yes,,,,,Yes,,,,,,,,98,Rosedale-Moore Park (98),31
-8838321.17782784,5411106.13788388,3455125,917855,2006,2006/07/13 04:00:00+00,1310,13,SPADINA AVE,RICHMOND ST W,,Major Arterial,Toronto and East York,10,52,43.647845,-79.39599,Intersection,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,,Other,,,,,,,,,,Yes,,,,,Yes,,,,,,,,77,Waterfront Communities-The Island (77),32
-8838321.17782784,5411106.13788388,3455126,917855,2006,2006/07/13 04:00:00+00,1310,13,SPADINA AVE,RICHMOND ST W,,Major Arterial,Toronto and East York,10,52,43.647845,-79.39599,Intersection,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,,South,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Unknown,,,,,,,Yes,,,,,Yes,,,,,,,,77,Waterfront Communities-The Island (77),33
-8838321.17782784,5411106.13788388,3455127,917855,2006,2006/07/13 04:00:00+00,1310,13,SPADINA AVE,RICHMOND ST W,,Major Arterial,Toronto and East York,10,52,43.647845,-79.39599,Intersection,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,40 to 44,Major,,East,Other,,,,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Crossing without right of way,Inattentive,,,,Yes,,,,,Yes,,,,,,,,77,Waterfront Communities-The Island (77),34
-8858213.9708326,5410336.95937871,3455832,918124,2006,2006/07/14 04:00:00+00,1310,13,BURNHAMTHORPE RD,OLD BURNHAMTHORPE RD,,Major Arterial,Etobicoke York,2,22,43.642845,-79.57469,Mid-Block,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,,Other,,,,,,,,,,Yes,,,,,Yes,,,,,,,,11,Eringate-Centennial-West Deane (11),35
-8858213.9708326,5410336.95937871,3455833,918124,2006,2006/07/14 04:00:00+00,1310,13,BURNHAMTHORPE RD,OLD BURNHAMTHORPE RD,,Major Arterial,Etobicoke York,2,22,43.642845,-79.57469,Mid-Block,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,None,,East,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal,,,,,,,Yes,,,,,Yes,,,,,,,,11,Eringate-Centennial-West Deane (11),36
-8858213.9708326,5410336.95937871,3455834,918124,2006,2006/07/14 04:00:00+00,1310,13,BURNHAMTHORPE RD,OLD BURNHAMTHORPE RD,,Major Arterial,Etobicoke York,2,22,43.642845,-79.57469,Mid-Block,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,Major,,North,Other,,,,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Other,Had Been Drinking,,,,Yes,,,,,Yes,,,,,,,,11,Eringate-Centennial-West Deane (11),37
-8834758.95412246,5412136.93747071,3457345,918693,2006,2006/07/22 04:00:00+00,640,6,RICHMOND ST E,PARLIAMENT ST,,Major Arterial,Toronto and East York,13,51,43.654545,-79.36399,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,50 to 54,Major,,West,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Inattentive,,,,,,,,,Yes,,,Yes,,,,Yes,Yes,,,73,Moss Park (73),38
-8834758.95412246,5412136.93747071,3457346,918693,2006,2006/07/22 04:00:00+00,640,6,RICHMOND ST E,PARLIAMENT ST,,Major Arterial,Toronto and East York,13,51,43.654545,-79.36399,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Vehicle Owner,unknown,None,,,Other,,,,,,,,,,,,Yes,,,Yes,,,,Yes,Yes,,,73,Moss Park (73),39
-8834758.95412246,5412136.93747071,3457347,918693,2006,2006/07/22 04:00:00+00,640,6,RICHMOND ST E,PARLIAMENT ST,,Major Arterial,Toronto and East York,13,51,43.654545,-79.36399,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,40 to 44,None,,North,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal,,,,,,,,,Yes,,,Yes,,,,Yes,Yes,,,73,Moss Park (73),40
-8817059.15508633,5431851.95865854,3603599,922913,2006,2006/09/08 04:00:00+00,1025,10,NEILSON RD,ELLESMERE RD,,Major Arterial,Scarborough,24,43,43.782545,-79.20499,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,35 to 39,Minimal,,,Other,,,,,,,,,,Yes,,,,,Yes,,Yes,,,,,,135,Morningside (135),41
-8817059.15508633,5431851.95865854,3603600,922913,2006,2006/09/08 04:00:00+00,1025,10,NEILSON RD,ELLESMERE RD,,Major Arterial,Scarborough,24,43,43.782545,-79.20499,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,,Other,,,,,,,,,,Yes,,,,,Yes,,Yes,,,,,,135,Morningside (135),42
-8817059.15508633,5431851.95865854,3603601,922913,2006,2006/09/08 04:00:00+00,1025,10,NEILSON RD,ELLESMERE RD,,Major Arterial,Scarborough,24,43,43.782545,-79.20499,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,None,,North,Municipal Transit Bus (TTC),Turning Left,Other,Normal,,,,,,,Yes,,,,,Yes,,Yes,,,,,,135,Morningside (135),43
-8817059.15508633,5431851.95865854,3603602,922913,2006,2006/09/08 04:00:00+00,1025,10,NEILSON RD,ELLESMERE RD,,Major Arterial,Scarborough,24,43,43.782545,-79.20499,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,75 to 79,Major,,South,Other,,,,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Crossing without right of way,Normal,,,,Yes,,,,,Yes,,Yes,,,,,,135,Morningside (135),44
-8838666.2682493,5412290.79801845,3493778,932096,2006,2006/10/11 04:00:00+00,1406,14,SPADINA AVE,BALDWIN ST,,Major Arterial,Toronto and East York,11,52,43.655545,-79.39909,Mid-Block,,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,unknown,Minimal,,,Other,,,,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Other,Had Been Drinking,,,,Yes,,,,,Yes,,,,,,,,78,Kensington-Chinatown (78),45
-8838666.2682493,5412290.79801845,3493779,932096,2006,2006/10/11 04:00:00+00,1406,14,SPADINA AVE,BALDWIN ST,,Major Arterial,Toronto and East York,11,52,43.655545,-79.39909,Mid-Block,,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,45 to 49,Major,,,Other,,,,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Other,Had Been Drinking,,,,Yes,,,,,Yes,,,,,,,,78,Kensington-Chinatown (78),46
-8838666.2682493,5412290.79801845,3493780,932096,2006,2006/10/11 04:00:00+00,1406,14,SPADINA AVE,BALDWIN ST,,Major Arterial,Toronto and East York,11,52,43.655545,-79.39909,Mid-Block,,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,,Other,,,,,,,,,,Yes,,,,,Yes,,,,,,,,78,Kensington-Chinatown (78),47
-8838666.2682493,5412290.79801845,3493781,932096,2006,2006/10/11 04:00:00+00,1406,14,SPADINA AVE,BALDWIN ST,,Major Arterial,Toronto and East York,11,52,43.655545,-79.39909,Mid-Block,,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,None,,North,Municipal Transit Bus (TTC),Slowing or Stopping,Driving Properly,Normal,,,,,,,Yes,,,,,Yes,,,,,,,,78,Kensington-Chinatown (78),48
-8843486.40220065,5413398.66960743,3612979,945676,2006,2006/12/20 05:00:00+00,1420,14,EMERSON AVE,WALLACE AVE,,Collector,Toronto and East York,9,11,43.662745,-79.44239,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,55 to 59,Major,,West,Bicycle,Going Ahead,,,,,,"Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.",Disobeyed Traffic Control,Normal,,Yes,,,,Yes,,,,,,,,93,Dovercourt-Wallace Emerson-Junction (93),49
-8843486.40220065,5413398.66960743,3612980,945676,2006,2006/12/20 05:00:00+00,1420,14,EMERSON AVE,WALLACE AVE,,Collector,Toronto and East York,9,11,43.662745,-79.44239,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Vehicle Owner,unknown,,,,Other,,,,,,,,,,,Yes,,,,Yes,,,,,,,,93,Dovercourt-Wallace Emerson-Junction (93),50
-8843486.40220065,5413398.66960743,3612981,945676,2006,2006/12/20 05:00:00+00,1420,14,EMERSON AVE,WALLACE AVE,,Collector,Toronto and East York,9,11,43.662745,-79.44239,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,40 to 44,None,,South,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal,,,,,,,,Yes,,,,Yes,,,,,,,,93,Dovercourt-Wallace Emerson-Junction (93),51
-8838343.441726,5420233.48246983,4127804,950372,2007,2007/01/17 05:00:00+00,1559,15,EGLINTON AVE E,HOLLY ST,,Major Arterial,Toronto and East York,12,53,43.707145,-79.39619,Mid-Block,,No Control,Snow,Daylight,Packed Snow,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,,Other,,,,,,,,,,Yes,,,,,Yes,,,,,,,,104,Mount Pleasant West (104),52
-8838343.441726,5420233.48246983,4127805,950372,2007,2007/01/17 05:00:00+00,1559,15,EGLINTON AVE E,HOLLY ST,,Major Arterial,Toronto and East York,12,53,43.707145,-79.39619,Mid-Block,,No Control,Snow,Daylight,Packed Snow,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,,West,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal,,,,,,,Yes,,,,,Yes,,,,,,,,104,Mount Pleasant West (104),53
-8838343.441726,5420233.48246983,4127806,950372,2007,2007/01/17 05:00:00+00,1559,15,EGLINTON AVE E,HOLLY ST,,Major Arterial,Toronto and East York,12,53,43.707145,-79.39619,Mid-Block,,No Control,Snow,Daylight,Packed Snow,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,55 to 59,Major,,South,Other,,,,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Running onto Roadway,Normal,,,,Yes,,,,,Yes,,,,,,,,104,Mount Pleasant West (104),54
-8832588.22405199,5412983.20219284,4132272,952422,2007,2007/01/23 05:00:00+00,832,8,QUEEN ST E,MC GEE ST,,Minor Arterial,Toronto and East York,14,55,43.660045,-79.34449,Intersection,,No Control,Clear,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,,Other,,,,,,,,,,Yes,,Yes,,,Yes,,,,Yes,,,,70,South Riverdale (70),55
-8832588.22405199,5412983.20219284,4132273,952422,2007,2007/01/23 05:00:00+00,832,8,QUEEN ST E,MC GEE ST,,Minor Arterial,Toronto and East York,14,55,43.660045,-79.34449,Intersection,,No Control,Clear,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,,East,Municipal Transit Bus (TTC),Stopped,Driving Properly,Normal,,,,,,,Yes,,Yes,,,Yes,,,,Yes,,,,70,South Riverdale (70),56
