X,Y,Index_,ACCNUM,YEAR,DATE,TIME,HOUR,STREET1,STREET2,OFFSET,ROAD_CLASS,District,WardNum,Division,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Hood_ID,Neighbourhood,ObjectId
-8854340.05255299,5425455.36346793,3364471,882912,2006,2006/01/14 05:00:00+00,904,9,WESTON RD,CORONADO CRT,,Major Arterial,Etobicoke York,7,31,43.741045,-79.53989,Mid-Block,,Pedestrian Crossover,Strong wind,Daylight,Ice,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,80 to 84,Major,,East,Other,,,,Pedestrian hit a PXO/ped. Mid-block signal,"Crossing, Pedestrian Crossover",Normal,,,,Yes,,Yes,,,,,,Yes,Yes,,,,22,Humbermede (22),21
-8839835.12290263,5419802.30873413,3372087,886573,2006,2006/01/14 05:00:00+00,2058,20,EGLINTON AVE W,BRAEMAR AVE,,Major Arterial,North York,,53,43.704345,-79.40959,Intersection,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,None,,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,Yes,,Yes,,,,,,,,,,,100,Yonge-Eglinton (100),22
-8839835.12290263,5419802.30873413,3372088,886573,2006,2006/01/14 05:00:00+00,2058,20,EGLINTON AVE W,BRAEMAR AVE,,Major Arterial,North York,,53,43.704345,-79.40959,Intersection,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,,North,Other,,,,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Normal,,,,Yes,,Yes,,,,,,,,,,,100,Yonge-Eglinton (100),23
-8847994.84157778,5413829.54444062,3372029,886552,2006,2006/01/15 05:00:00+00,1812,18,3367 DUNDAS ST W,,,Major Arterial,Toronto and East York,4,11,43.665545,-79.48289,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,None,,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,Yes,,Yes,,,,,,,,,,,89,Runnymede-Bloor West Village (89),24
-8847994.84157778,5413829.54444062,3372030,886552,2006,2006/01/15 05:00:00+00,1812,18,3367 DUNDAS ST W,,,Major Arterial,Toronto and East York,4,11,43.665545,-79.48289,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,,,Other,,,,Pedestrian hit at mid-block,Crossing without right of way,Medical or Physical Disability,,,,Yes,,Yes,,,,,,,,,,,89,Runnymede-Bloor West Village (89),25
-8841282.27628294,5428213.83266953,3373264,887039,2006,2006/01/17 05:00:00+00,1940,19,SHEPPARD AVE W,SENLAC RD,,Major Arterial,North York,18,32,43.758945,-79.42259,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,Yes,,Yes,,,,,,,,,,,38,Lansing-Westgate (38),26
-8841282.27628294,5428213.83266953,3373265,887039,2006,2006/01/17 05:00:00+00,1940,19,SHEPPARD AVE W,SENLAC RD,,Major Arterial,North York,18,32,43.758945,-79.42259,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,55 to 59,Major,,South,Other,,,,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Normal,,,,Yes,,Yes,,,,,,,,,,,38,Lansing-Westgate (38),27
-8814587.86239071,5429786.06691169,3372555,886747,2006,2006/01/17 05:00:00+00,2200,22,LAWRENCE AVE E,COLLINSGROVE RD,,Minor Arterial,Scarborough,25,43,43.769145,-79.18279,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,None,,South,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal,,,,,,,Yes,,Yes,,,,,,,Yes,,,,136,West Hill (136),28
-8814587.86239071,5429786.06691169,3372556,886747,2006,2006/01/17 05:00:00+00,2200,22,LAWRENCE AVE E,COLLINSGROVE RD,,Minor Arterial,Scarborough,25,43,43.769145,-79.18279,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,Major,,South,Other,,,,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Medical or Physical Disability,,,,Yes,,Yes,,,,,,,Yes,,,,136,West Hill (136),29
-8828903.54890673,5417662.13719657,3532602,892999,2006,2006/01/17 05:00:00+00,2350,23,KING EDWARD AVE,BURRELL AVE,,Local,Toronto and East York,19,54,43.690445,-79.31139,Mid-Block,,No Control,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,None,,,Other,,,,,,,,,,Yes,,Yes,,,,,,,,,,,60,Woodbine-Lumsden (60),30
-8828903.54890673,5417662.13719657,3532603,892999,2006,2006/01/17 05:00:00+00,2350,23,KING EDWARD AVE,BURRELL AVE,,Local,Toronto and East York,19,54,43.690445,-79.31139,Mid-Block,,No Control,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,None,,North,"Automobile, Station Wagon",Other,Other,Unknown,,,,,,,Yes,,Yes,,,,,,,,,,,60,Woodbine-Lumsden (60),31
-8828903.54890673,5417662.13719657,3532604,892999,2006,2006/01/17 05:00:00+00,2350,23,KING EDWARD AVE,BURRELL AVE,,Local,Toronto and East York,19,54,43.690445,-79.31139,Mid-Block,,No Control,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,40 to 44,Major,,,Other,,,,Other / Undefined,Other,Unknown,,,,Yes,,Yes,,,,,,,,,,,60,Woodbine-Lumsden (60),32
-8824918.31113633,5431358.56929695,3371159,886230,2006,2006/01/21 05:00:00+00,1829,18,MIDLAND AVE,GOODLAND GT,,Major Arterial,Scarborough,,42,43.779345,-79.27559,Intersection,At Intersection,No Control,Clear,Dusk,Dry,Fatal,Pedestrian Collisions,Driver,25 to 29,None,,South,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,Unknown,,,,,,,Yes,,Yes,,,,,,Yes,Yes,,,,128,Agincourt South-Malvern West (128),33
-8824918.31113633,5431358.56929695,3371160,886230,2006,2006/01/21 05:00:00+00,1829,18,MIDLAND AVE,GOODLAND GT,,Major Arterial,Scarborough,,42,43.779345,-79.27559,Intersection,At Intersection,No Control,Clear,Dusk,Dry,Fatal,Pedestrian Collisions,Pedestrian,40 to 44,Major,,West,Other,,,,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal,,,,Yes,,Yes,,,,,,Yes,Yes,,,,128,Agincourt South-Malvern West (128),34
-8824918.31113633,5431358.56929695,3371161,886230,2006,2006/01/21 05:00:00+00,1829,18,MIDLAND AVE,GOODLAND GT,,Major Arterial,Scarborough,,42,43.779345,-79.27559,Intersection,At Intersection,No Control,Clear,Dusk,Dry,Fatal,Pedestrian Collisions,Pedestrian,50 to 54,Fatal,,West,Other,,,,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal,,,,Yes,,Yes,,,,,,Yes,Yes,,,,128,Agincourt South-Malvern West (128),35
-8813207.50070488,5429154.05818129,3367199,884310,2006,2006/01/22 05:00:00+00,230,2,460 CORONATION DR,,,Collector,Scarborough,25,43,43.765045,-79.17039,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,,,Other,,,,Other / Undefined,Other,Had Been Drinking,,,,Yes,,Yes,,,,,,,Yes,,,,136,West Hill (136),36
-8813207.50070488,5429154.05818129,3367200,884310,2006,2006/01/22 05:00:00+00,230,2,460 CORONATION DR,,,Collector,Scarborough,25,43,43.765045,-79.17039,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,,Other,,,,,,,,,,Yes,,Yes,,,,,,,Yes,,,,136,West Hill (136),37
-8813207.50070488,5429154.05818129,3367201,884310,2006,2006/01/22 05:00:00+00,230,2,460 CORONATION DR,,,Collector,Scarborough,25,43,43.765045,-79.17039,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,None,,East,"Automobile, Station Wagon",Going Ahead,Other,Had Been Drinking,,,,,,,Yes,,Yes,,,,,,,Yes,,,,136,West Hill (136),38
-8837341.56630886,5414691.35440481,3367249,884326,2006,2006/01/22 05:00:00+00,1800,18,YONGE ST,CUMBERLAND ST,,Major Arterial,Toronto and East York,11,53,43.671145,-79.38719,Intersection,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,85 to 89,Major,,West,Other,,,,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Normal,,,,Yes,,Yes,,,,,,,,,,,98,Rosedale-Moore Park (98),39
-8837341.56630886,5414691.35440481,3367250,884326,2006,2006/01/22 05:00:00+00,1800,18,YONGE ST,CUMBERLAND ST,,Major Arterial,Toronto and East York,11,53,43.671145,-79.38719,Intersection,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,,Other,,,,,,,,,,Yes,,Yes,,,,,,,,,,,98,Rosedale-Moore Park (98),40
-8837341.56630886,5414691.35440481,3367251,884326,2006,2006/01/22 05:00:00+00,1800,18,YONGE ST,CUMBERLAND ST,,Major Arterial,Toronto and East York,11,53,43.671145,-79.38719,Intersection,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,None,,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,Yes,,Yes,,,,,,,,,,,98,Rosedale-Moore Park (98),41
-8813240.89655212,5435075.05765609,3368257,884756,2006,2006/01/24 05:00:00+00,754,7,DEAN PARK RD,BRAYMORE BLVD,,Collector,Scarborough,25,42,43.803445,-79.17069,Intersection,At Intersection,Stop Sign,Clear,Daylight,Wet,Fatal,Pedestrian Collisions,Passenger,10 to 14,None,,,Other,,,,,,,,,,Yes,,Yes,,,,,Yes,,Yes,,,,131,Rouge (131),42
-8813240.89655212,5435075.05765609,3368258,884756,2006,2006/01/24 05:00:00+00,754,7,DEAN PARK RD,BRAYMORE BLVD,,Collector,Scarborough,25,42,43.803445,-79.17069,Intersection,At Intersection,Stop Sign,Clear,Daylight,Wet,Fatal,Pedestrian Collisions,Driver,40 to 44,None,,South,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive,,,,,,,Yes,,Yes,,,,,Yes,,Yes,,,,131,Rouge (131),43
-8813240.89655212,5435075.05765609,3368259,884756,2006,2006/01/24 05:00:00+00,754,7,DEAN PARK RD,BRAYMORE BLVD,,Collector,Scarborough,25,42,43.803445,-79.17069,Intersection,At Intersection,Stop Sign,Clear,Daylight,Wet,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,,North,Other,,,,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,,,,Yes,,Yes,,,,,Yes,,Yes,,,,131,Rouge (131),44
-8840814.73442161,5413521.77465195,3373783,887237,2006,2006/01/27 05:00:00+00,2046,20,BLOOR ST W,CHRISTIE ST,,Major Arterial,Toronto and East York,11,14,43.663545,-79.41839,Intersection,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,,Other,,,,,,,,,,Yes,,Yes,,,,,,Yes,Yes,,,,80,Palmerston-Little Italy (80),45
-8840814.73442161,5413521.77465195,3373784,887237,2006,2006/01/27 05:00:00+00,2046,20,BLOOR ST W,CHRISTIE ST,,Major Arterial,Toronto and East York,11,14,43.663545,-79.41839,Intersection,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,None,,East,"Automobile, Station Wagon",Changing Lanes,Driving Properly,Normal,,,,,,,Yes,,Yes,,,,,,Yes,Yes,,,,80,Palmerston-Little Italy (80),46
-8840814.73442161,5413521.77465195,3373785,887237,2006,2006/01/27 05:00:00+00,2046,20,BLOOR ST W,CHRISTIE ST,,Major Arterial,Toronto and East York,11,14,43.663545,-79.41839,Intersection,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,None,,West,"Automobile, Station Wagon",Changing Lanes,Driving Properly,Normal,,,,,,,Yes,,Yes,,,,,,Yes,Yes,,,,80,Palmerston-Little Italy (80),47
-8840814.73442161,5413521.77465195,3373786,887237,2006,2006/01/27 05:00:00+00,2046,20,BLOOR ST W,CHRISTIE ST,,Major Arterial,Toronto and East York,11,14,43.663545,-79.41839,Intersection,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,unknown,None,,East,Taxi,Going Ahead,Exceeding Speed Limit,Unknown,,,,,,,Yes,,Yes,,,,,,Yes,Yes,,,,80,Palmerston-Little Italy (80),48
-8840814.73442161,5413521.77465195,3373787,887237,2006,2006/01/27 05:00:00+00,2046,20,BLOOR ST W,CHRISTIE ST,,Major Arterial,Toronto and East York,11,14,43.663545,-79.41839,Intersection,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,,South,Other,,,,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Normal,,,,Yes,,Yes,,,,,,Yes,Yes,,,,80,Palmerston-Little Italy (80),49
-8852614.6004457,5406553.53306712,3370086,885650,2006,2006/01/29 05:00:00+00,2048,20,F G GARDINER XY W  W,KIPLING AVE,,,Etobicoke York,3,22,43.618245,-79.52439,Mid-Block,,No Control,Rain,Dark,Wet,Fatal,Pedestrian Collisions,Driver,20 to 24,None,,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,Yes,,Yes,,,,,,,,,,,17,Mimico (includes Humber Bay Shores) (17),50
-8852614.6004457,5406553.53306712,3370087,885650,2006,2006/01/29 05:00:00+00,2048,20,F G GARDINER XY W  W,KIPLING AVE,,,Etobicoke York,3,22,43.618245,-79.52439,Mid-Block,,No Control,Rain,Dark,Wet,Fatal,Pedestrian Collisions,Pedestrian,15 to 19,Fatal,,South,Other,,,,Pedestrian hit at mid-block,Running onto Roadway,Unknown,,,,Yes,,Yes,,,,,,,,,,,17,Mimico (includes Humber Bay Shores) (17),51
-8840013.2340879,5416769.26264435,3378947,889323,2006,2006/01/29 05:00:00+00,2130,21,ST CLAIR AVE W,SPADINA RD,,Major Arterial,Toronto and East York,12,53,43.684645,-79.41119,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,,South,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal,,,,,,,Yes,,Yes,,,,,,,Yes,,,,96,Casa Loma (96),52
-8840013.2340879,5416769.26264435,3378948,889323,2006,2006/01/29 05:00:00+00,2130,21,ST CLAIR AVE W,SPADINA RD,,Major Arterial,Toronto and East York,12,53,43.684645,-79.41119,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,65 to 69,Major,,North,Other,,,,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,,,,Yes,,Yes,,,,,,,Yes,,,,96,Casa Loma (96),53
-8828424.87509632,5434643.18952145,3380669,889954,2006,2006/02/03 05:00:00+00,758,7,BIRCHMOUNT RD,L AMOREAUX DR,,Major Arterial,Scarborough,22,42,43.800645,-79.30709,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,70 to 74,None,,East,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal,,,,,,,Yes,,Yes,,,,,,,Yes,,,,117,L'Amoreaux (117),54
-8828424.87509632,5434643.18952145,3380670,889954,2006,2006/02/03 05:00:00+00,758,7,BIRCHMOUNT RD,L AMOREAUX DR,,Major Arterial,Scarborough,22,42,43.800645,-79.30709,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,15 to 19,Major,,West,Other,,,,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,,,,Yes,,Yes,,,,,,,Yes,,,,117,L'Amoreaux (117),55
-8826677.15909086,5428907.4323785,3551057,890013,2006,2006/02/03 05:00:00+00,957,9,ELLESMERE RD,BIRCHMOUNT RD,,Major Arterial,Scarborough,21,41,43.763445,-79.29139,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,None,,North,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal,,,,,,,Yes,,Yes,,,,,,,Yes,,,,126,Dorset Park (126),56
