X,Y,Index_,ACCNUM,YEAR,DATE,TIME,HOUR,STREET1,STREET2,OFFSET,ROAD_CLASS,District,WardNum,Division,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Hood_ID,Neighbourhood,ObjectId
-8839512.29637933,5425933.02812536,3410195,901141,2006,2006/05/06 04:00:00+00,1830,18,YONGE ST,WILSON AVE,,Major Arterial,North York,,32,43.744145,-79.40669,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,40 to 44,Minor,,East,"Automobile, Station Wagon",Stopped,Driving Properly,Normal,,,,,,,,,Yes,,,,,Yes,,,,,Yes,40,St.Andrew-Windfields (40),11
-8839512.29637933,5425933.02812536,3410196,901141,2006,2006/05/06 04:00:00+00,1830,18,YONGE ST,WILSON AVE,,Major Arterial,North York,,32,43.744145,-79.40669,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,25 to 29,Minor,,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,,,Yes,,,,,Yes,,,,,Yes,40,St.Andrew-Windfields (40),12
-8839512.29637933,5425933.02812536,3410197,901141,2006,2006/05/06 04:00:00+00,1830,18,YONGE ST,WILSON AVE,,Major Arterial,North York,,32,43.744145,-79.40669,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,90 to 94,Major,,North,"Automobile, Station Wagon",Turning Left,Improper Turn,Medical or Physical Disability,,,,,,,,,Yes,,,,,Yes,,,,,Yes,40,St.Andrew-Windfields (40),13
-8825040.7625762,5435275.57474198,3424659,906526,2006,2006/06/04 04:00:00+00,1655,16,BRIMLEY RD,CHARTLAND BLVD S,,Major Arterial,Scarborough,23,42,43.804745,-79.27669,Mid-Block,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Driver,45 to 49,Major,,South,"Automobile, Station Wagon",Slowing or Stopping,Lost control,Medical or Physical Disability,,,,,,,,,Yes,,,,,,,,,,Yes,129,Agincourt North (129),14
-8821278.16378739,5436278.22563237,3532849,909380,2006,2006/06/07 04:00:00+00,831,8,2275 MARKHAM RD,FINCH Aven E,,Major Arterial,Scarborough,23,42,43.811245,-79.24289,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Passenger,40 to 44,Minor,,,Other,,,,,,,,,,,,Yes,,Yes,,,Yes,,,,,Yes,132,Malvern (132),15
-8821278.16378739,5436278.22563237,3532850,909380,2006,2006/06/07 04:00:00+00,831,8,2275 MARKHAM RD,FINCH Aven E,,Major Arterial,Scarborough,23,42,43.811245,-79.24289,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Vehicle Owner,unknown,None,,,Other,,,,,,,,,,,,Yes,,Yes,,,Yes,,,,,Yes,132,Malvern (132),16
-8821278.16378739,5436278.22563237,3532851,909380,2006,2006/06/07 04:00:00+00,831,8,2275 MARKHAM RD,FINCH Aven E,,Major Arterial,Scarborough,23,42,43.811245,-79.24289,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,55 to 59,Major,,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,,,Yes,,Yes,,,Yes,,,,,Yes,132,Malvern (132),17
-8821278.16378739,5436278.22563237,3532852,909380,2006,2006/06/07 04:00:00+00,831,8,2275 MARKHAM RD,FINCH Aven E,,Major Arterial,Scarborough,23,42,43.811245,-79.24289,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Truck Driver,40 to 44,Minor,,South,Truck - Open,Going Ahead,Lost control,Medical or Physical Disability,,,,,,,,,Yes,,Yes,,,Yes,,,,,Yes,132,Malvern (132),18
-8836217.23945185,5420787.87829753,3603323,913927,2006,2006/07/16 04:00:00+00,1255,12,BAYVIEW AVE,SOUDAN AVE,,Major Arterial,North York,15,53,43.710745,-79.37709,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Passenger,0 to 4,Minimal,,,Other,,,,,,,,,,,,Yes,,,,,Yes,,,,,Yes,56,Leaside-Bennington (56),19
-8836217.23945185,5420787.87829753,3603324,913927,2006,2006/07/16 04:00:00+00,1255,12,BAYVIEW AVE,SOUDAN AVE,,Major Arterial,North York,15,53,43.710745,-79.37709,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Vehicle Owner,unknown,None,,,Other,Parked,,,,,,,,,,,Yes,,,,,Yes,,,,,Yes,56,Leaside-Bennington (56),20
-8836217.23945185,5420787.87829753,3603325,913927,2006,2006/07/16 04:00:00+00,1255,12,BAYVIEW AVE,SOUDAN AVE,,Major Arterial,North York,15,53,43.710745,-79.37709,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,45 to 49,None,,South,"Automobile, Station Wagon",Parked,Lost control,Normal,,,,,,,,,Yes,,,,,Yes,,,,,Yes,56,Leaside-Bennington (56),21
-8836217.23945185,5420787.87829753,3603326,913927,2006,2006/07/16 04:00:00+00,1255,12,BAYVIEW AVE,SOUDAN AVE,,Major Arterial,North York,15,53,43.710745,-79.37709,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,65 to 69,Major,,South,"Automobile, Station Wagon",Changing Lanes,Other,Medical or Physical Disability,,,,,,,,,Yes,,,,,Yes,,,,,Yes,56,Leaside-Bennington (56),22
-8820020.25354143,5421373.11002139,3470656,923585,2006,2006/08/22 04:00:00+00,1104,11,55 SUNNYPOINT CRES,,,Local,Scarborough,20,43,43.714545,-79.23159,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Driver,35 to 39,Major,,North,"Automobile, Station Wagon",Going Ahead,Lost control,Medical or Physical Disability,,,,,,,,,Yes,,,,,,Yes,Yes,,,Yes,123,Cliffcrest (123),23
-8820020.25354143,5421373.11002139,3470657,923585,2006,2006/08/22 04:00:00+00,1104,11,55 SUNNYPOINT CRES,,,Local,Scarborough,20,43,43.714545,-79.23159,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Other Property Owner,unknown,None,,,Other,,,,,,,,,,,,Yes,,,,,,Yes,Yes,,,Yes,123,Cliffcrest (123),24
-8837786.84427203,5411459.9814967,3470810,923640,2006,2006/08/24 04:00:00+00,600,6,JOHN ST,QUEEN ST W,,Major Arterial,Toronto and East York,10,52,43.650145,-79.39119,Mid-Block,,No Control,Clear,Dawn,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,None,,,Other,,,,,,,,,,Yes,,Yes,,,,,,,,,,Yes,78,Kensington-Chinatown (78),25
-8837786.84427203,5411459.9814967,3470811,923640,2006,2006/08/24 04:00:00+00,600,6,JOHN ST,QUEEN ST W,,Major Arterial,Toronto and East York,10,52,43.650145,-79.39119,Mid-Block,,No Control,Clear,Dawn,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,None,,,Other,,,,,,,,,,Yes,,Yes,,,,,,,,,,Yes,78,Kensington-Chinatown (78),26
-8837786.84427203,5411459.9814967,3470812,923640,2006,2006/08/24 04:00:00+00,600,6,JOHN ST,QUEEN ST W,,Major Arterial,Toronto and East York,10,52,43.650145,-79.39119,Mid-Block,,No Control,Clear,Dawn,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,None,,East,"Automobile, Station Wagon",Turning Left,Lost control,Medical or Physical Disability,,,,,,,Yes,,Yes,,,,,,,,,,Yes,78,Kensington-Chinatown (78),27
-8837786.84427203,5411459.9814967,3470813,923640,2006,2006/08/24 04:00:00+00,600,6,JOHN ST,QUEEN ST W,,Major Arterial,Toronto and East York,10,52,43.650145,-79.39119,Mid-Block,,No Control,Clear,Dawn,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,None,,North,Other,Parked,,,,,,,,,Yes,,Yes,,,,,,,,,,Yes,78,Kensington-Chinatown (78),28
-8837786.84427203,5411459.9814967,3470814,923640,2006,2006/08/24 04:00:00+00,600,6,JOHN ST,QUEEN ST W,,Major Arterial,Toronto and East York,10,52,43.650145,-79.39119,Mid-Block,,No Control,Clear,Dawn,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Major,,,Other,,,,Pedestrian hit at mid-block,Other,Normal,,,,Yes,,Yes,,,,,,,,,,Yes,78,Kensington-Chinatown (78),29
-8859171.31845342,5412967.81486963,3603557,921910,2006,2006/09/02 04:00:00+00,1255,12,RENFORTH DR,ERINGATE DR,,Minor Arterial,Etobicoke York,2,22,43.659945,-79.58329,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Rear End,Driver,80 to 84,Major,,North,"Automobile, Station Wagon",Going Ahead,Other,Medical or Physical Disability,,,,,,,,,Yes,,,,,,,,,,Yes,11,Eringate-Centennial-West Deane (11),30
-8859171.31845342,5412967.81486963,3603558,921910,2006,2006/09/02 04:00:00+00,1255,12,RENFORTH DR,ERINGATE DR,,Minor Arterial,Etobicoke York,2,22,43.659945,-79.58329,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Rear End,Vehicle Owner,unknown,None,,,Other,,,,,,,,,,,,Yes,,,,,,,,,,Yes,11,Eringate-Centennial-West Deane (11),31
-8859171.31845342,5412967.81486963,3603559,921910,2006,2006/09/02 04:00:00+00,1255,12,RENFORTH DR,ERINGATE DR,,Minor Arterial,Etobicoke York,2,22,43.659945,-79.58329,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Rear End,Driver,40 to 44,Minor,,North,"Automobile, Station Wagon",Stopped,Driving Properly,Normal,,,,,,,,,Yes,,,,,,,,,,Yes,11,Eringate-Centennial-West Deane (11),32
-8829181.84763371,5433332.28522024,3605396,937408,2006,2006/10/04 04:00:00+00,1250,12,WARDEN AVE,BRIDLETOWNE CRCL,,Major Arterial,Scarborough,22,42,43.792145,-79.31389,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,65 to 69,Minimal,,North,"Automobile, Station Wagon",Going Ahead,Lost control,Medical or Physical Disability,,,,,,,Yes,,Yes,,,,,,,,,,Yes,117,L'Amoreaux (117),33
-8829181.84763371,5433332.28522024,3605397,937408,2006,2006/10/04 04:00:00+00,1250,12,WARDEN AVE,BRIDLETOWNE CRCL,,Major Arterial,Scarborough,22,42,43.792145,-79.31389,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Other Property Owner,unknown,,,,Other,,,,,,,,,,Yes,,Yes,,,,,,,,,,Yes,117,L'Amoreaux (117),34
-8829181.84763371,5433332.28522024,3605398,937408,2006,2006/10/04 04:00:00+00,1250,12,WARDEN AVE,BRIDLETOWNE CRCL,,Major Arterial,Scarborough,22,42,43.792145,-79.31389,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Other Property Owner,unknown,,,,Other,,,,,,,,,,Yes,,Yes,,,,,,,,,,Yes,117,L'Amoreaux (117),35
-8829181.84763371,5433332.28522024,3605399,937408,2006,2006/10/04 04:00:00+00,1250,12,WARDEN AVE,BRIDLETOWNE CRCL,,Major Arterial,Scarborough,22,42,43.792145,-79.31389,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,15 to 19,Major,,,Other,,,,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Unknown,,,,Yes,,Yes,,,,,,,,,,Yes,117,L'Amoreaux (117),36
-8829181.84763371,5433332.28522024,3605400,937408,2006,2006/10/04 04:00:00+00,1250,12,WARDEN AVE,BRIDLETOWNE CRCL,,Major Arterial,Scarborough,22,42,43.792145,-79.31389,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,15 to 19,Major,,,Other,,,,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Unknown,,,,Yes,,Yes,,,,,,,,,,Yes,117,L'Amoreaux (117),37
-8829181.84763371,5433332.28522024,3605401,937408,2006,2006/10/04 04:00:00+00,1250,12,WARDEN AVE,BRIDLETOWNE CRCL,,Major Arterial,Scarborough,22,42,43.792145,-79.31389,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,Major,,,Other,,,,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Unknown,,,,Yes,,Yes,,,,,,,,,,Yes,117,L'Amoreaux (117),38
-8856020.97686397,5421357.70871112,3482458,927912,2006,2006/10/04 04:00:00+00,1403,14,ISLINGTON AVE,REXDALE BLVD,,Major Arterial,Etobicoke York,1,23,43.714445,-79.55499,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Driver,70 to 74,Major,,North,"Automobile, Station Wagon",Going Ahead,Lost control,Medical or Physical Disability,,,,,,,,,Yes,,,,,,,,,,Yes,5,Elms-Old Rexdale (5),39
-8856020.97686397,5421357.70871112,3482459,927912,2006,2006/10/04 04:00:00+00,1403,14,ISLINGTON AVE,REXDALE BLVD,,Major Arterial,Etobicoke York,1,23,43.714445,-79.55499,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Other Property Owner,unknown,None,,,Other,,,,,,,,,,,,Yes,,,,,,,,,,Yes,5,Elms-Old Rexdale (5),40
-8839311.9212959,5424638.76827458,3614089,946102,2006,2006/12/24 05:00:00+00,30,3,YONGE ST,MC NAIRN AVE,,Major Arterial,North York,,32,43.735745,-79.40489,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Approaching,Driver,40 to 44,None,,South,"Automobile, Station Wagon",Going Ahead,Lost control,Medical or Physical Disability,,,,,,,,,Yes,,,,,Yes,,,,,Yes,41,Bridle Path-Sunnybrook-York Mills (41),41
-8839311.9212959,5424638.76827458,3614090,946102,2006,2006/12/24 05:00:00+00,30,3,YONGE ST,MC NAIRN AVE,,Major Arterial,North York,,32,43.735745,-79.40489,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Approaching,Driver,30 to 34,None,,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,,,Yes,,,,,Yes,,,,,Yes,41,Bridle Path-Sunnybrook-York Mills (41),42
-8839311.9212959,5424638.76827458,3614091,946102,2006,2006/12/24 05:00:00+00,30,3,YONGE ST,MC NAIRN AVE,,Major Arterial,North York,,32,43.735745,-79.40489,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Approaching,Passenger,35 to 39,Minor,,,Other,,,,,,,,,,,,Yes,,,,,Yes,,,,,Yes,41,Bridle Path-Sunnybrook-York Mills (41),43
-8839311.9212959,5424638.76827458,3614092,946102,2006,2006/12/24 05:00:00+00,30,3,YONGE ST,MC NAIRN AVE,,Major Arterial,North York,,32,43.735745,-79.40489,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Approaching,Passenger,10 to 14,Minor,,,Other,,,,,,,,,,,,Yes,,,,,Yes,,,,,Yes,41,Bridle Path-Sunnybrook-York Mills (41),44
-8839311.9212959,5424638.76827458,3614093,946102,2006,2006/12/24 05:00:00+00,30,3,YONGE ST,MC NAIRN AVE,,Major Arterial,North York,,32,43.735745,-79.40489,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Approaching,Passenger,15 to 19,Minor,,,Other,,,,,,,,,,,,Yes,,,,,Yes,,,,,Yes,41,Bridle Path-Sunnybrook-York Mills (41),45
-8839311.9212959,5424638.76827458,3614094,946102,2006,2006/12/24 05:00:00+00,30,3,YONGE ST,MC NAIRN AVE,,Major Arterial,North York,,32,43.735745,-79.40489,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Approaching,Driver,40 to 44,Major,,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,,,Yes,,,,,Yes,,,,,Yes,41,Bridle Path-Sunnybrook-York Mills (41),46
-8853939.30238614,5419170.98352598,3609319,944033,2006,2006/12/24 05:00:00+00,820,8,35 BRAYWIN DR,,,Local,Etobicoke York,1,23,43.700245,-79.53629,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Driver,90 to 94,Major,,West,"Automobile, Station Wagon",Unknown,Driving Properly,Medical or Physical Disability,,,,,,,,,Yes,,,,,,,,,,Yes,6,Kingsview Village-The Westway (6),47
-8841349.06797742,5418401.13316016,4123244,948311,2007,2007/01/05 05:00:00+00,1207,12,BATHURST St,WARWICK Ave,,Major Arterial,Toronto and East York,12,13,43.695245,-79.42319,Intersection,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Other,10 to 14,None,,,Other,,,,,,,,,,,,Yes,,,,,,,,,,Yes,101,Forest Hill South (101),48
-8841349.06797742,5418401.13316016,4123245,948311,2007,2007/01/05 05:00:00+00,1207,12,BATHURST St,WARWICK Ave,,Major Arterial,Toronto and East York,12,13,43.695245,-79.42319,Intersection,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,45 to 49,None,,South,"Automobile, Station Wagon",Slowing or Stopping,Driving Properly,Normal,,,,,,,,,Yes,,,,,,,,,,Yes,101,Forest Hill South (101),49
-8841349.06797742,5418401.13316016,4123246,948311,2007,2007/01/05 05:00:00+00,1207,12,BATHURST St,WARWICK Ave,,Major Arterial,Toronto and East York,12,13,43.695245,-79.42319,Intersection,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Vehicle Owner,unknown,None,,,Other,,,,,,,,,,,,Yes,,,,,,,,,,Yes,101,Forest Hill South (101),50
-8841349.06797742,5418401.13316016,4123247,948311,2007,2007/01/05 05:00:00+00,1207,12,BATHURST St,WARWICK Ave,,Major Arterial,Toronto and East York,12,13,43.695245,-79.42319,Intersection,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,45 to 49,Minor,,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,,,Yes,,,,,,,,,,Yes,101,Forest Hill South (101),51
-8841349.06797742,5418401.13316016,4123248,948311,2007,2007/01/05 05:00:00+00,1207,12,BATHURST St,WARWICK Ave,,Major Arterial,Toronto and East York,12,13,43.695245,-79.42319,Intersection,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,75 to 79,Major,,South,"Automobile, Station Wagon",Going Ahead,Lost control,Medical or Physical Disability,,,,,,,,,Yes,,,,,,,,,,Yes,101,Forest Hill South (101),52
-8847794.46649435,5432175.75977947,4152988,961761,2007,2007/03/05 05:00:00+00,2145,21,STEELES AVE W,ALNESS ST,,Major Arterial,North York,6,32,43.784645,-79.48109,Intersection,At Intersection,Traffic Signal,Clear,Dark,Loose Snow,Non-Fatal Injury,Turning Movement,Vehicle Owner,unknown,None,,,Other,,,,,,,,,,,,Yes,,Yes,,,,,Yes,Yes,,Yes,27,York University Heights (27),53
-8847794.46649435,5432175.75977947,4152989,961761,2007,2007/03/05 05:00:00+00,2145,21,STEELES AVE W,ALNESS ST,,Major Arterial,North York,6,32,43.784645,-79.48109,Intersection,At Intersection,Traffic Signal,Clear,Dark,Loose Snow,Non-Fatal Injury,Turning Movement,Truck Driver,30 to 34,None,,North,Truck - Open,Turning Left,Following too Close,Normal,,,,,,,,,Yes,,Yes,,,,,Yes,Yes,,Yes,27,York University Heights (27),54
-8847794.46649435,5432175.75977947,4152990,961761,2007,2007/03/05 05:00:00+00,2145,21,STEELES AVE W,ALNESS ST,,Major Arterial,North York,6,32,43.784645,-79.48109,Intersection,At Intersection,Traffic Signal,Clear,Dark,Loose Snow,Non-Fatal Injury,Turning Movement,Driver,50 to 54,Major,,East,"Automobile, Station Wagon",Turning Left,Disobeyed Traffic Control,Medical or Physical Disability,,,,,,,,,Yes,,Yes,,,,,Yes,Yes,,Yes,27,York University Heights (27),55
-8847794.46649435,5432175.75977947,4152991,961761,2007,2007/03/05 05:00:00+00,2145,21,STEELES AVE W,ALNESS ST,,Major Arterial,North York,6,32,43.784645,-79.48109,Intersection,At Intersection,Traffic Signal,Clear,Dark,Loose Snow,Non-Fatal Injury,Turning Movement,Other,unknown,None,,,Other,,,,,,,,,,,,Yes,,Yes,,,,,Yes,Yes,,Yes,27,York University Heights (27),56
-8846057.88243797,5415984.22013919,4159031,964433,2007,2007/03/23 04:00:00+00,658,6,OLD WESTON RD,TURNBERRY AVE,,Minor Arterial,Toronto and East York,9,12,43.679545,-79.46549,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Unattended Vehicle,Driver,45 to 49,Major,,South,"Automobile, Station Wagon",Going Ahead,Lost control,Medical or Physical Disability,,,,,,,,,Yes,,,,,,,Yes,,,Yes,91,Weston-Pellam Park (91),57
-8846057.88243797,5415984.22013919,4159032,964433,2007,2007/03/23 04:00:00+00,658,6,OLD WESTON RD,TURNBERRY AVE,,Minor Arterial,Toronto and East York,9,12,43.679545,-79.46549,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Unattended Vehicle,Vehicle Owner,unknown,None,,,Other,Parked,,,,,,,,,,,Yes,,,,,,,Yes,,,Yes,91,Weston-Pellam Park (91),58
-8846057.88243797,5415984.22013919,4159033,964433,2007,2007/03/23 04:00:00+00,658,6,OLD WESTON RD,TURNBERRY AVE,,Minor Arterial,Toronto and East York,9,12,43.679545,-79.46549,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Unattended Vehicle,Other Property Owner,unknown,None,,,Other,,,,,,,,,,,,Yes,,,,,,,Yes,,,Yes,91,Weston-Pellam Park (91),59
